Season,Injury,from,until,Days,Games missed,age,player_name,tm_id,sb_id
18/19,Leg Injury,2019-02-11,2019-03-02,19.0,3,30.0,Kevin Mirallas,33639,4317
18/19,Fever,2018-12-26,2018-12-29,3.0,2,30.0,Kevin Mirallas,33639,4317
18/19,Ankle Injury,2018-10-03,2018-10-15,12.0,1,30.0,Kevin Mirallas,33639,4317
14/15,Hamstring Injury,2014-09-27,2014-11-21,55.0,9,26.0,Kevin Mirallas,33639,4317
13/14,Groin Injury,2014-04-22,2014-05-22,30.0,3,25.0,Kevin Mirallas,33639,4317
12/13,Hamstring Injury,2012-12-09,2013-01-20,42.0,8,24.0,Kevin Mirallas,33639,4317
12/13,Hamstring Injury,2012-11-10,2012-11-30,20.0,4,24.0,Kevin Mirallas,33639,4317
11/12,Fever,2012-02-17,2012-02-19,2.0,1,23.0,Kevin Mirallas,33639,4317
20/21,Ankle Injury,2021-09-18,2021-10-04,16.0,4,32.0,Chung-yong Lee,81801,3326
20/21,Bruised Rib,2021-03-19,2021-05-14,56.0,9,32.0,Chung-yong Lee,81801,3326
20/21,Knee Injury,2020-09-29,2020-10-20,21.0,2,32.0,Chung-yong Lee,81801,3326
19/20,Ankle Injury,2020-06-06,2020-06-24,18.0,4,31.0,Chung-yong Lee,81801,3326
19/20,Knee Injury,2020-06-06,2020-06-24,18.0,4,31.0,Chung-yong Lee,81801,3326
19/20,Knee Problems,2019-08-17,2019-10-24,68.0,7,31.0,Chung-yong Lee,81801,3326
17/18,Muscular problems,2017-10-24,2017-12-10,47.0,8,29.0,Chung-yong Lee,81801,3326
14/15,Hairline crack in the foot,2015-01-10,2015-04-24,104.0,28,26.0,Chung-yong Lee,81801,3326
11/12,Fractured Leg,2011-07-30,2012-04-30,275.0,43,23.0,Chung-yong Lee,81801,3326
21/22,Unknown Injury,2021-08-10,2022-01-11,154.0,0,33.0,Ryan Shawcross,45861,4035
21/22,Back trouble,2021-07-27,2021-08-06,10.0,2,33.0,Ryan Shawcross,45861,4035
20/21,Corona virus,2021-01-15,2021-01-29,14.0,3,32.0,Ryan Shawcross,45861,4035
20/21,Calf Injury,2020-09-15,2020-11-05,51.0,12,32.0,Ryan Shawcross,45861,4035
20/21,Calf Injury,2020-07-05,2020-09-13,70.0,7,32.0,Ryan Shawcross,45861,4035
20/21,Calf Injury,2020-06-21,2020-06-28,7.0,1,32.0,Ryan Shawcross,45861,4035
19/20,Calf Injury,2019-12-30,2020-03-01,62.0,12,31.0,Ryan Shawcross,45861,4035
19/20,Groin Injury,2019-12-11,2019-12-24,13.0,2,31.0,Ryan Shawcross,45861,4035
19/20,Fractured Leg,2019-07-27,2019-11-30,126.0,22,31.0,Ryan Shawcross,45861,4035
17/18,Back Injury,2017-09-04,2017-10-20,46.0,6,29.0,Ryan Shawcross,45861,4035
16/17,Calf Injury,2016-11-25,2016-12-13,18.0,3,28.0,Ryan Shawcross,45861,4035
15/16,Back Injury,2016-02-01,2016-03-11,39.0,6,27.0,Ryan Shawcross,45861,4035
15/16,Back Injury,2015-07-12,2015-10-18,98.0,10,27.0,Ryan Shawcross,45861,4035
08/09,Back trouble,2008-11-22,2008-12-15,23.0,5,20.0,Ryan Shawcross,45861,4035
15/16,Groin Injury,2015-09-23,2015-10-17,24.0,4,34.0,Damien Delaney,36861,3693
20/21,Arm Injury,2020-11-30,2021-01-15,46.0,8,31.0,Hal Robson-Kanu,65976,3492
20/21,Fractured Arm,2020-10-06,2020-11-20,45.0,4,31.0,Hal Robson-Kanu,65976,3492
20/21,Knock,2020-09-23,2020-09-26,3.0,1,31.0,Hal Robson-Kanu,65976,3492
17/18,Concussion,2018-03-18,2018-04-20,33.0,3,28.0,Hal Robson-Kanu,65976,3492
17/18,Strain,2017-10-09,2017-10-28,19.0,3,28.0,Hal Robson-Kanu,65976,3492
22/23,Abdominal Influenza,2022-07-22,2022-07-26,4.0,1,35.0,Claudio Yacob,45330,3967
19/20,Muscle Injury,2020-02-28,2020-03-10,11.0,2,32.0,Claudio Yacob,45330,3967
13/14,Hamstring Injury,2014-02-19,2014-03-07,16.0,1,26.0,Claudio Yacob,45330,3967
12/13,Hamstring Injury,2012-12-01,2013-01-19,49.0,11,25.0,Claudio Yacob,45330,3967
17/18,Hamstring Injury,2017-09-05,2017-11-26,82.0,11,20.0,Kasey Palmer,258216,3317
16/17,Achilles tendon problems,2017-02-09,2017-05-28,108.0,21,19.0,Kasey Palmer,258216,3317
19/20,Knee Injury,2020-09-28,2020-10-30,32.0,5,22.0,Izzy Brown,245805,3183
18/19,Hamstring Injury,2018-11-17,2019-02-02,77.0,14,21.0,Izzy Brown,245805,3183
17/18,Knee Injury,2017-12-22,2017-12-31,9.0,3,20.0,Izzy Brown,245805,3183
17/18,Hamstring Injury,2017-08-12,2017-09-24,43.0,8,20.0,Izzy Brown,245805,3183
16/17,Knee Injury,2017-03-17,2017-04-18,32.0,6,19.0,Izzy Brown,245805,3183
15/16,Knock,2016-04-01,2016-04-15,14.0,2,18.0,Izzy Brown,245805,3183
22/23,Knee Surgery,2022-05-23,2023-02-23,276.0,32,40.0,Zlatan Ibrahimović,3455,3672
22/23,Knee Surgery,2022-05-23,2023-01-16,238.0,25,40.0,Zlatan Ibrahimović,3455,3672
21/22,Knee Problems,2022-04-07,2022-04-25,18.0,4,39.0,Zlatan Ibrahimović,3455,3672
21/22,Achilles tendon problems,2022-01-20,2022-03-07,46.0,8,39.0,Zlatan Ibrahimović,3455,3672
21/22,Knee Problems,2021-12-20,2022-01-06,17.0,2,39.0,Zlatan Ibrahimović,3455,3672
21/22,Achilles Irritation,2021-09-13,2021-10-14,31.0,6,39.0,Zlatan Ibrahimović,3455,3672
20/21,Knee Injury,2021-05-10,2021-09-13,126.0,6,38.0,Zlatan Ibrahimović,3455,3672
20/21,Muscle Fatigue,2021-04-19,2021-05-03,14.0,3,38.0,Zlatan Ibrahimović,3455,3672
20/21,Tear in the abductor muscle,2021-02-25,2021-03-18,21.0,7,38.0,Zlatan Ibrahimović,3455,3672
20/21,Calf Injury,2020-12-17,2021-01-11,25.0,5,38.0,Zlatan Ibrahimović,3455,3672
20/21,Muscle Injury,2020-11-23,2020-12-17,24.0,7,38.0,Zlatan Ibrahimović,3455,3672
20/21,Corona virus,2020-09-24,2020-10-08,14.0,4,38.0,Zlatan Ibrahimović,3455,3672
19/20,Disrupted Calf Muscle,2020-05-25,2020-06-29,35.0,3,37.0,Zlatan Ibrahimović,3455,3672
19/20,Influenza,2020-01-30,2020-02-03,4.0,1,37.0,Zlatan Ibrahimović,3455,3672
18/19,Achilles tendon problems,2019-03-04,2019-04-01,28.0,3,36.0,Zlatan Ibrahimović,3455,3672
18/19,Rest,2018-08-16,2018-08-20,4.0,1,36.0,Zlatan Ibrahimović,3455,3672
18/19,Rest,2018-07-12,2018-07-16,4.0,1,36.0,Zlatan Ibrahimović,3455,3672
17/18,Fitness,2018-02-26,2018-03-19,21.0,4,35.0,Zlatan Ibrahimović,3455,3672
17/18,Knee Injury,2017-12-25,2018-02-26,63.0,13,35.0,Zlatan Ibrahimović,3455,3672
16/17,Cruciate Ligament Injury,2017-04-20,2017-11-16,210.0,29,34.0,Zlatan Ibrahimović,3455,3672
15/16,Abdominal Strain,2015-09-10,2015-09-14,4.0,1,33.0,Zlatan Ibrahimović,3455,3672
15/16,Knee Problems,2015-08-06,2015-08-27,21.0,3,33.0,Zlatan Ibrahimović,3455,3672
14/15,Heel pain,2014-09-22,2014-11-06,45.0,9,32.0,Zlatan Ibrahimović,3455,3672
13/14,Torn muscle bundle,2014-04-03,2014-04-28,25.0,6,31.0,Zlatan Ibrahimović,3455,3672
13/14,Knee Injury,2013-10-10,2013-10-17,7.0,0,31.0,Zlatan Ibrahimović,3455,3672
12/13,Foot Injury,2012-08-16,2012-08-20,4.0,1,30.0,Zlatan Ibrahimović,3455,3672
11/12,Adductor problems,2011-09-12,2011-09-26,14.0,4,29.0,Zlatan Ibrahimović,3455,3672
09/10,Fractured Hand,2009-07-27,2009-08-10,14.0,0,27.0,Zlatan Ibrahimović,3455,3672
07/08,Knee Problems,2008-03-31,2008-05-01,31.0,5,25.0,Zlatan Ibrahimović,3455,3672
07/08,Knee Problems,2008-02-25,2008-03-06,10.0,2,25.0,Zlatan Ibrahimović,3455,3672
21/22,Corona virus,2021-09-29,2021-10-12,13.0,2,30.0,Aleksandar Dragovic,59032,3969
16/17,Muscle Injury,2017-01-23,2017-02-13,21.0,3,25.0,Aleksandar Dragovic,59032,3969
15/16,Ankle Injury,2016-04-11,2016-05-16,35.0,5,24.0,Aleksandar Dragovic,59032,3969
13/14,Meniscal Injury,2013-11-04,2013-11-11,7.0,2,22.0,Aleksandar Dragovic,59032,3969
12/13,Muscular problems,2013-04-18,2013-04-22,4.0,1,21.0,Aleksandar Dragovic,59032,3969
12/13,Ankle Injury,2012-10-04,2012-10-08,4.0,2,21.0,Aleksandar Dragovic,59032,3969
10/11,Fever,2011-05-30,2011-06-09,10.0,0,19.0,Aleksandar Dragovic,59032,3969
10/11,Fever,2010-07-22,2010-07-29,7.0,3,19.0,Aleksandar Dragovic,59032,3969
10/11,Knee Problems,2010-07-08,2010-07-12,4.0,0,19.0,Aleksandar Dragovic,59032,3969
09/10,Tear in the abductor muscle,2009-10-19,2009-10-22,3.0,1,18.0,Aleksandar Dragovic,59032,3969
09/10,Knee Problems,2009-08-03,2009-08-06,3.0,1,18.0,Aleksandar Dragovic,59032,3969
08/09,Minor Knock,2009-03-30,2009-04-09,10.0,1,17.0,Aleksandar Dragovic,59032,3969
08/09,Nasal Bone Fracture,2009-01-05,2009-02-19,45.0,0,17.0,Aleksandar Dragovic,59032,3969
08/09,Muscle fiber tear,2008-10-27,2008-11-06,10.0,2,17.0,Aleksandar Dragovic,59032,3969
17/18,Achilles tendon problems,2017-10-06,2018-06-01,238.0,34,31.0,James Morrison,27614,3490
15/16,Hamstring Injury,2016-01-14,2016-06-01,139.0,21,29.0,James Morrison,27614,3490
08/09,Thigh Problems,2009-01-12,2009-01-26,14.0,3,22.0,James Morrison,27614,3490
08/09,Stretched Ligament,2008-11-20,2008-11-24,4.0,1,22.0,James Morrison,27614,3490
21/22,Bruised Ankle,2021-10-13,2021-10-28,15.0,3,33.0,Islam Slimani,174915,3811
19/20,Muscle Injury,2020-01-13,2020-02-04,22.0,6,31.0,Islam Slimani,174915,3811
19/20,Tear in the abductor muscle,2019-10-25,2019-11-06,12.0,3,31.0,Islam Slimani,174915,3811
19/20,Muscle Fatigue,2019-09-19,2019-09-22,3.0,1,31.0,Islam Slimani,174915,3811
18/19,Unknown Injury,2018-10-07,2018-10-21,14.0,2,30.0,Islam Slimani,174915,3811
17/18,Thigh Muscle Strain,2018-01-30,2018-03-10,39.0,13,29.0,Islam Slimani,174915,3811
16/17,Groin Injury,2017-04-13,2017-04-28,15.0,3,28.0,Islam Slimani,174915,3811
16/17,Groin Injury,2017-01-23,2017-03-13,49.0,9,28.0,Islam Slimani,174915,3811
16/17,Minor Knock,2016-10-27,2016-11-03,7.0,2,28.0,Islam Slimani,174915,3811
14/15,Leg Injury,2015-04-20,2015-05-11,21.0,3,26.0,Islam Slimani,174915,3811
14/15,Thigh Problems,2015-01-26,2015-02-26,31.0,7,26.0,Islam Slimani,174915,3811
13/14,Bruise,2014-01-20,2014-01-30,10.0,1,25.0,Islam Slimani,174915,3811
12/13,Meniscal Injury,2012-10-22,2012-12-17,56.0,7,24.0,Islam Slimani,174915,3811
22/23,Hamstring Injury,2022-09-18,2022-11-21,64.0,11,26.0,Rolando Aarons,258188,3391
16/17,Cruciate Ligament Injury,2016-11-16,2017-06-30,226.0,34,20.0,Rolando Aarons,258188,3391
16/17,Metatarsal Fracture,2016-08-23,2016-10-18,56.0,11,20.0,Rolando Aarons,258188,3391
15/16,Ankle Injury,2015-10-30,2016-01-02,64.0,10,19.0,Rolando Aarons,258188,3391
15/16,Calf Injury,2015-09-22,2015-10-18,26.0,4,19.0,Rolando Aarons,258188,3391
14/15,Hamstring Injury,2014-11-03,2015-05-04,182.0,14,18.0,Rolando Aarons,258188,3391
14/15,Thigh Problems,2014-09-04,2014-10-27,53.0,4,18.0,Rolando Aarons,258188,3391
20/21,Syndesmotic ligament tear,2021-03-30,2021-06-05,67.0,11,30.0,Daley Blind,12282,3311
20/21,Knee Injury,2021-03-03,2021-03-15,12.0,4,30.0,Daley Blind,12282,3311
20/21,Ill,2020-12-09,2020-12-11,2.0,1,30.0,Daley Blind,12282,3311
20/21,Heart Condition,2020-08-25,2020-09-08,14.0,0,30.0,Daley Blind,12282,3311
19/20,Heart Condition,2019-12-14,2020-02-07,55.0,7,29.0,Daley Blind,12282,3311
17/18,Ankle Injury,2018-01-17,2018-04-16,89.0,15,27.0,Daley Blind,12282,3311
14/15,Ankle Injury,2015-04-12,2015-04-26,14.0,3,24.0,Daley Blind,12282,3311
14/15,Knee Injury,2014-11-19,2015-01-09,51.0,10,24.0,Daley Blind,12282,3311
13/14,groin strain,2013-08-27,2013-09-12,16.0,1,23.0,Daley Blind,12282,3311
21/22,Lumbago,2022-02-03,2022-03-14,39.0,8,23.0,Axel Tuanzebe,342046,4910
20/21,Ankle Injury,2020-06-18,2020-10-19,123.0,20,22.0,Axel Tuanzebe,342046,4910
19/20,Thigh Muscle Strain,2019-12-18,2020-03-05,78.0,20,21.0,Axel Tuanzebe,342046,4910
19/20,Hip Injury,2019-10-19,2019-11-23,35.0,7,21.0,Axel Tuanzebe,342046,4910
18/19,Metatarsal Fracture,2018-12-22,2019-03-29,97.0,17,20.0,Axel Tuanzebe,342046,4910
17/18,Knee Injury,2018-01-16,2018-04-21,95.0,11,33.0,Jonathan Walters,3306,3670
17/18,Knee Problems,2017-09-18,2017-12-22,95.0,14,33.0,Jonathan Walters,3306,3670
16/17,Knee Surgery,2017-01-03,2017-03-03,59.0,8,32.0,Jonathan Walters,3306,3670
15/16,Achilles tendon problems,2016-05-30,2016-06-06,7.0,0,31.0,Jonathan Walters,3306,3670
15/16,Knee Injury,2016-03-21,2016-04-28,38.0,4,31.0,Jonathan Walters,3306,3670
14/15,Calf Injury,2014-09-15,2014-09-29,14.0,3,30.0,Jonathan Walters,3306,3670
08/09,Ankle Injury,2009-03-09,2009-06-29,112.0,10,24.0,Jonathan Walters,3306,3670
20/21,Torn Knee Ligament,2021-05-22,2021-10-31,162.0,18,35.0,Wayne Routledge,14066,3449
20/21,Calf Injury,2021-01-23,2021-03-08,44.0,11,35.0,Wayne Routledge,14066,3449
15/16,Calf Injury,2015-10-11,2015-11-07,27.0,4,30.0,Wayne Routledge,14066,3449
14/15,Ankle Surgery,2015-04-24,2015-06-29,66.0,5,29.0,Wayne Routledge,14066,3449
13/14,Calf Injury,2013-11-22,2013-11-28,6.0,2,28.0,Wayne Routledge,14066,3449
19/20,Cold,2020-01-01,2020-01-20,19.0,4,36.0,Ángel Rangel,66550,3973
19/20,Muscle Injury,2019-12-01,2019-12-28,27.0,5,36.0,Ángel Rangel,66550,3973
19/20,Muscle Injury,2019-11-05,2019-11-28,23.0,3,36.0,Ángel Rangel,66550,3973
19/20,Cold,2019-09-12,2019-09-30,18.0,3,36.0,Ángel Rangel,66550,3973
18/19,Muscle Injury,2019-04-15,2019-05-10,25.0,4,35.0,Ángel Rangel,66550,3973
18/19,Ankle Injury,2018-12-10,2019-03-20,100.0,21,35.0,Ángel Rangel,66550,3973
17/18,Groin Injury,2018-01-28,2018-04-14,76.0,13,34.0,Ángel Rangel,66550,3973
17/18,Calf Strain,2018-01-02,2018-01-26,24.0,5,34.0,Ángel Rangel,66550,3973
16/17,Metatarsal Fracture,2017-03-11,2017-06-01,82.0,11,33.0,Ángel Rangel,66550,3973
13/14,Calf Injury,2013-11-29,2013-12-12,13.0,4,30.0,Ángel Rangel,66550,3973
17/18,Groin Strain,2018-01-19,2018-02-27,39.0,9,34.0,Leon Britton,40043,4631
17/18,Groin Injury,2017-10-21,2017-11-18,28.0,5,34.0,Leon Britton,40043,4631
17/18,Back trouble,2017-08-16,2017-09-10,25.0,4,34.0,Leon Britton,40043,4631
16/17,Hamstring Injury,2017-03-28,2017-04-15,18.0,4,33.0,Leon Britton,40043,4631
14/15,Knee Injury,2014-07-21,2014-11-06,108.0,13,31.0,Leon Britton,40043,4631
12/13,Ankle Injury,2013-02-04,2013-02-18,14.0,2,29.0,Leon Britton,40043,4631
12/13,Knee Injury,2012-12-06,2012-12-11,5.0,1,29.0,Leon Britton,40043,4631
11/12,Back Injury,2011-09-29,2011-10-13,14.0,1,28.0,Leon Britton,40043,4631
17/18,Calf Strain,2018-01-24,2018-04-01,67.0,8,30.0,Stephen Ireland,34838,4632
16/17,Fractured Leg,2016-05-09,2017-12-31,601.0,65,29.0,Stephen Ireland,34838,4632
14/15,Calf Injury,2015-03-02,2015-03-19,17.0,2,27.0,Stephen Ireland,34838,4632
14/15,Bruised Rib,2014-08-21,2014-09-22,32.0,5,27.0,Stephen Ireland,34838,4632
11/12,Influenza,2011-12-12,2011-12-19,7.0,1,24.0,Stephen Ireland,34838,4632
09/10,Achilles tendon problems,2009-12-31,2010-01-18,18.0,3,22.0,Stephen Ireland,34838,4632
15/16,Thigh Muscle Strain,2016-04-25,2016-05-02,7.0,2,32.0,Yaya Touré,13091,3087
15/16,Knee Injury,2016-03-21,2016-04-07,17.0,2,32.0,Yaya Touré,13091,3087
15/16,Minor Knock,2016-03-10,2016-03-14,4.0,1,32.0,Yaya Touré,13091,3087
15/16,Minor Knock,2016-02-29,2016-03-03,3.0,1,32.0,Yaya Touré,13091,3087
15/16,Rest,2016-02-18,2016-02-22,4.0,1,32.0,Yaya Touré,13091,3087
15/16,Rest,2016-01-28,2016-02-01,4.0,1,32.0,Yaya Touré,13091,3087
15/16,Rest,2016-01-07,2016-01-11,4.0,1,32.0,Yaya Touré,13091,3087
15/16,Minor Knock,2015-11-30,2015-12-07,7.0,2,32.0,Yaya Touré,13091,3087
15/16,Minor Knock,2015-10-01,2015-10-05,4.0,1,32.0,Yaya Touré,13091,3087
13/14,Thigh Problems,2014-04-24,2014-05-15,21.0,4,30.0,Yaya Touré,13091,3087
07/08,Herniated Disc,2008-03-10,2008-03-20,10.0,2,24.0,Yaya Touré,13091,3087
07/08,Thigh Problems,2007-10-01,2007-10-25,24.0,4,24.0,Yaya Touré,13091,3087
03/04,Unknown Injury,2003-08-07,2003-09-01,25.0,4,20.0,Yaya Touré,13091,3087
21/22,Muscle Injury,2022-01-17,2022-02-10,24.0,3,27.0,Emre Can,119296,3493
21/22,Muscle Injury,2021-10-27,2021-11-17,21.0,3,27.0,Emre Can,119296,3493
21/22,Muscular problems,2021-08-25,2021-09-30,36.0,6,27.0,Emre Can,119296,3493
21/22,Calf Problems,2021-07-27,2021-08-18,22.0,3,27.0,Emre Can,119296,3493
20/21,Muscular problems,2020-11-30,2020-12-03,3.0,1,26.0,Emre Can,119296,3493
20/21,Corona virus,2020-10-23,2020-11-06,14.0,4,26.0,Emre Can,119296,3493
19/20,Muscular problems,2020-05-09,2020-05-21,12.0,1,25.0,Emre Can,119296,3493
19/20,Influenza,2020-01-25,2020-02-01,7.0,1,25.0,Emre Can,119296,3493
18/19,Muscular problems,2019-05-03,2019-05-09,6.0,1,24.0,Emre Can,119296,3493
18/19,Distortion of the ankle,2019-04-07,2019-04-14,7.0,2,24.0,Emre Can,119296,3493
18/19,Ill,2018-10-21,2018-12-05,45.0,8,24.0,Emre Can,119296,3493
17/18,Back Injury,2018-03-18,2018-05-25,68.0,11,23.0,Emre Can,119296,3493
16/17,Ankle problems,2017-06-24,2017-06-24,0.0,0,22.0,Emre Can,119296,3493
16/17,Knee Injury,2016-12-09,2016-12-19,10.0,3,22.0,Emre Can,119296,3493
16/17,Tear in a joint capsule,2016-08-22,2016-09-20,29.0,5,22.0,Emre Can,119296,3493
15/16,Torn Ankle Ligament,2016-04-14,2016-05-02,18.0,6,21.0,Emre Can,119296,3493
14/15,Ankle Injury,2014-09-08,2014-10-16,38.0,7,20.0,Emre Can,119296,3493
12/13,Torn Ankle Ligament,2012-11-05,2012-12-31,56.0,11,18.0,Emre Can,119296,3493
11/12,Torn Muscle,2012-03-15,2012-04-05,21.0,4,17.0,Emre Can,119296,3493
22/23,Hamstring Injury,2022-11-05,2022-12-23 00:00:00,41.0,3,30.0,Philippe Coutinho,80444,3501
21/22,Corona virus,2021-12-30,2022-01-13,14.0,3,29.0,Philippe Coutinho,80444,3501
21/22,Fitness,2021-08-08,2021-08-25,17.0,2,29.0,Philippe Coutinho,80444,3501
20/21,Rupture of Outer Meniscus,2020-12-30,2021-08-07,220.0,33,28.0,Philippe Coutinho,80444,3501
20/21,Hamstring Injury,2020-10-25,2020-11-20,26.0,4,28.0,Philippe Coutinho,80444,3501
19/20,Ankle problems,2020-04-24,2020-06-25,62.0,9,27.0,Philippe Coutinho,80444,3501
18/19,Hamstring Injury,2019-05-13,2019-05-23,10.0,1,26.0,Philippe Coutinho,80444,3501
18/19,Torn muscle bundle,2018-11-07,2018-11-26,19.0,2,26.0,Philippe Coutinho,80444,3501
17/18,Hamstring Injury,2017-12-30,2018-01-24,25.0,6,25.0,Philippe Coutinho,80444,3501
17/18,Knock,2017-10-26,2017-11-07,12.0,3,25.0,Philippe Coutinho,80444,3501
17/18,Back trouble,2017-08-03,2017-08-28,25.0,5,25.0,Philippe Coutinho,80444,3501
16/17,Ankle Injury,2016-11-27,2017-01-09,43.0,9,24.0,Philippe Coutinho,80444,3501
15/16,Hamstring Injury,2016-01-07,2016-01-28,21.0,6,23.0,Philippe Coutinho,80444,3501
15/16,Thigh Muscle Strain,2015-11-23,2015-12-10,17.0,5,23.0,Philippe Coutinho,80444,3501
14/15,Knee Problems,2015-06-12,2015-06-15,3.0,0,22.0,Philippe Coutinho,80444,3501
14/15,Groin Injury,2014-09-18,2014-09-25,7.0,2,22.0,Philippe Coutinho,80444,3501
13/14,Shoulder Injury,2013-09-16,2013-10-31,45.0,7,21.0,Philippe Coutinho,80444,3501
12/13,Knock,2012-12-17,2013-02-04,49.0,3,20.0,Philippe Coutinho,80444,3501
12/13,Tibial plateau contusion,2012-10-25,2012-11-19,25.0,7,20.0,Philippe Coutinho,80444,3501
11/12,Lumbago,2012-01-19,2012-01-26,7.0,3,19.0,Philippe Coutinho,80444,3501
11/12,Knock,2011-10-13,2011-11-10,28.0,6,19.0,Philippe Coutinho,80444,3501
10/11,Knee Injury,2010-11-18,2011-01-24,67.0,13,18.0,Philippe Coutinho,80444,3501
20/21,Knee Injury,2021-06-27,2021-07-26,29.0,2,32.0,Simon Mignolet,50219,3539
18/19,Hand Injury,2018-09-02,2018-09-14,12.0,0,30.0,Simon Mignolet,50219,3539
18/19,Knock,2018-08-01,2018-08-19,18.0,1,30.0,Simon Mignolet,50219,3539
11/12,Nasal Bone Fracture,2011-10-29,2011-12-31,63.0,9,23.0,Simon Mignolet,50219,3539
20/21,Fitness,2021-02-09,2021-02-23,14.0,2,34.0,Ragnar Klavan,26669,4174
20/21,Corona virus,2020-12-19,2021-02-08,51.0,10,34.0,Ragnar Klavan,26669,4174
20/21,Hamstring Injury,2020-12-05,2020-12-12,7.0,1,34.0,Ragnar Klavan,26669,4174
19/20,Muscle Fatigue,2020-06-26,2020-07-03,7.0,2,33.0,Ragnar Klavan,26669,4174
19/20,Adductor problems,2019-09-29,2019-10-17,18.0,2,33.0,Ragnar Klavan,26669,4174
18/19,Medial Collateral Ligament Injury,2019-04-20,2019-05-10,20.0,3,32.0,Ragnar Klavan,26669,4174
18/19,Achilles tendon problems,2018-12-22,2019-04-01,100.0,14,32.0,Ragnar Klavan,26669,4174
18/19,Achilles tendon problems,2018-09-29,2018-11-25,57.0,6,32.0,Ragnar Klavan,26669,4174
16/17,Knee Injury,2017-04-15,2017-04-21,6.0,1,30.0,Ragnar Klavan,26669,4174
16/17,Knee Injury,2016-08-23,2016-09-05,13.0,2,30.0,Ragnar Klavan,26669,4174
16/17,Back trouble,2016-07-18,2016-08-07,20.0,0,30.0,Ragnar Klavan,26669,4174
15/16,Abdominal Influenza,2016-05-05,2016-05-09,4.0,1,29.0,Ragnar Klavan,26669,4174
15/16,Muscular problems,2016-03-03,2016-03-10,7.0,1,29.0,Ragnar Klavan,26669,4174
15/16,Concussion,2015-12-07,2015-12-10,3.0,1,29.0,Ragnar Klavan,26669,4174
15/16,Ankle Injury,2015-08-27,2015-08-27,0.0,0,29.0,Ragnar Klavan,26669,4174
14/15,Cold,2015-04-27,2015-04-30,3.0,0,28.0,Ragnar Klavan,26669,4174
14/15,Cold,2015-04-13,2015-04-16,3.0,0,28.0,Ragnar Klavan,26669,4174
13/14,Thigh Problems,2014-03-31,2014-04-10,10.0,1,27.0,Ragnar Klavan,26669,4174
13/14,Adductor problems,2013-10-24,2013-10-31,7.0,1,27.0,Ragnar Klavan,26669,4174
09/10,Appendicitis,2009-07-06,2009-07-27,21.0,1,23.0,Ragnar Klavan,26669,4174
20/21,Foot Injury,2020-10-21,2020-11-05,15.0,2,27.0,Loris Karius,85864,3630
19/20,Thigh Muscle Strain,2019-08-05,2019-08-19,14.0,1,26.0,Loris Karius,85864,3630
18/19,Back trouble,2018-11-10,2018-11-15,5.0,1,25.0,Loris Karius,85864,3630
17/18,Concussion,2018-05-28,2018-06-11,14.0,0,24.0,Loris Karius,85864,3630
16/17,Fractured Hand,2016-07-28,2016-09-08,42.0,4,23.0,Loris Karius,85864,3630
14/15,Patella tendon irritation,2015-05-11,2015-05-14,3.0,0,21.0,Loris Karius,85864,3630
14/15,Problems with the right hip flexor,2015-04-13,2015-04-16,3.0,0,21.0,Loris Karius,85864,3630
13/14,Patella problems,2013-09-19,2013-10-31,42.0,6,20.0,Loris Karius,85864,3630
20/21,Calf Injury,2020-10-01,2020-11-03,33.0,6,31.0,Sam Baldock,67211,4890
17/18,Calf Problems,2017-07-01,2017-10-16,107.0,10,28.0,Sam Baldock,67211,4890
22/23,Meniscus Damage,2022-11-15,2022-12-20,35.0,1,35.0,Nordin Amrabat,55619,3302
22/23,Strain,2022-10-18,2022-10-28,10.0,2,35.0,Nordin Amrabat,55619,3302
21/22,Sprain,2022-04-16,2022-04-19,3.0,1,34.0,Nordin Amrabat,55619,3302
19/20,Muscle Injury,2020-09-04,2020-10-03,29.0,9,32.0,Nordin Amrabat,55619,3302
17/18,Concussion,2018-06-15,2018-06-19,4.0,0,30.0,Nordin Amrabat,55619,3302
17/18,Muscle Injury,2018-04-09,2018-04-19,10.0,2,30.0,Nordin Amrabat,55619,3302
17/18,Muscular problems,2017-10-30,2017-11-09,10.0,1,30.0,Nordin Amrabat,55619,3302
16/17,Foot Injury,2017-01-02,2017-02-02,31.0,6,29.0,Nordin Amrabat,55619,3302
15/16,Torn Meniscus,2015-09-28,2015-11-16,49.0,5,28.0,Nordin Amrabat,55619,3302
15/16,Hamstring Injury,2015-09-17,2015-09-24,7.0,2,28.0,Nordin Amrabat,55619,3302
14/15,Torn Muscle Fibre,2014-11-13,2014-12-08,25.0,4,27.0,Nordin Amrabat,55619,3302
11/12,Minor Knock,2011-11-28,2011-12-05,7.0,1,24.0,Nordin Amrabat,55619,3302
10/11,Knock,2011-05-16,2011-05-30,14.0,1,23.0,Nordin Amrabat,55619,3302
10/11,Minor Knock,2011-04-07,2011-04-14,7.0,1,23.0,Nordin Amrabat,55619,3302
17/18,Metatarsal Fracture,2017-11-07,2018-06-30,235.0,29,31.0,Younès Kaboul,27114,4746
17/18,Thigh Problems,2017-09-09,2017-11-06,58.0,8,31.0,Younès Kaboul,27114,4746
17/18,Muscular problems,2017-08-13,2017-09-08,26.0,3,31.0,Younès Kaboul,27114,4746
13/14,Calf muscle strain,2014-02-17,2014-03-03,14.0,4,27.0,Younès Kaboul,27114,4746
